order Id,order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD13310,2024-07-22,2024-07-26,CUST540,Rebekah Curtis,Consumer,PROD13958,Mouse,Electronics,East,New Hampshire,South Nicholasland,9,32977,20,237434.4,218251.66,19182.74,Credit Card,Pending,"Gonzalez, Turner and Montgomery",michelesampson@whitney-ramos.com,9,Yes,40
ORD13311,2024-12-19,2024-12-26,CUST216,Amy Jones MD,Home Office,PROD17557,Sofa,Furniture,East,Arkansas,West Jason,9,15743,25,106265.25,68274.83,37990.42,Net Banking,Pending,"Smith, Stewart and Clark",debravalenzuela@fernandez.com,6,Yes,50
ORD13312,2024-11-07,2024-11-11,CUST693,Tyrone Silva,Home Office,PROD15008,Calculater,Office Supplies,South,Kentucky,Port Hector,3,1538,10,4152.6,1925.38,2227.22,Cash,Pending,Garner-Fisher,tayloramy@randall-gonzalez.info,34,No,0
ORD13313,2024-04-18,2024-04-20,CUST585,Teresa Dudley,Home Office,PROD14507,Keyboard,Electronics,North,Illinois,Rachelberg,3,32696,20,78470.4,68219.94,10250.46,Cash,Cancelled,Cook LLC,mmaldonado@thomas.com,28,No,0
ORD13314,2025-10-12,2025-10-13,CUST364,Brittany Torres,Corporate,PROD11814,Dining Table,Furniture,West,Oklahoma,Joshuaberg,8,9218,5,70056.8,51959.98,18096.82,Cash,Pending,Turner and Sons,kristina67@anderson-hunter.com,46,No,0
ORD13315,2025-09-28,2025-10-04,CUST370,James Solis,Corporate,PROD19134,Study Table,Furniture,North,Wisconsin,Hillville,3,14586,20,35006.4,20575.44,14430.96,UPI,Cancelled,Perez PLC,melissa93@torres.biz,14,No,0
ORD13316,2024-04-18,2024-04-23,CUST922,Zachary Kramer,Home Office,PROD12358,Rice Bag,Grocery,North,Connecticut,Martinburgh,3,286,0,858.0,707.81,150.19,Cash,Returned,"Moreno, Munoz and Baker",garcialisa@nguyen.biz,12,No,0
ORD13317,2024-06-07,2024-06-12,CUST469,Chad Oconnor,Consumer,PROD19134,File Folder,Office Supplies,South,Alaska,Port Patricia,2,637,0,1274.0,656.23,617.77,Net Banking,Cancelled,"Parker, Rodriguez and Jenkins",owensheidi@huff-robinson.com,39,No,0
ORD13318,2024-11-10,2024-11-15,CUST342,Sarah Grant,Corporate,PROD14201,Moniter,Electronics,West,Nevada,West Stephenton,2,35750,20,57200.0,48283.77,8916.23,Credit Card,Returned,Wilson Group,lleonard@young.org,42,No,0
ORD13319,2024-05-13,2024-05-20,CUST478,Cindy Andrews,Consumer,PROD16751,Snacks,Grocery,West,Indiana,South Jennifermouth,4,330,15,1122.0,933.75,188.25,Cash,Returned,"Davis, Hunt and Smith",matthew71@davis.com,14,No,0
ORD13320,2025-02-28,2025-03-06,CUST682,Dr. Russell Anderson DDS,Corporate,PROD19076,Juice Pack,Grocery,North,Florida,New Marissachester,10,556,20,4448.0,3441.56,1006.44,Credit Card,Pending,"Villegas, Johnson and Tran",pamelamcknight@perez.org,44,No,0
ORD13321,2025-12-15,2025-12-22,CUST217,David Poole,Home Office,PROD13949,Keyboard,Electronics,South,Texas,North Abigailshire,5,10923,15,46422.75,42785.95,3636.8,Credit Card,Returned,Robinson-Davis,douglasmacias@stewart-mccormick.com,20,No,0
ORD13322,2024-04-15,2024-04-19,CUST177,Harold Lee,Consumer,PROD16883,Office Chair,Furniture,South,Louisiana,Meyerport,4,19984,20,63948.8,50488.57,13460.23,Net Banking,Returned,Chapman Inc,meganjoyce@harvey-carrillo.biz,37,No,0
ORD13323,2025-05-21,2025-05-23,CUST109,William Williams,Home Office,PROD19457,Office Chair,Furniture,South,New York,West Wayneburgh,3,11361,0,34083.0,22204.56,11878.44,Cash,Cancelled,"Reed, Jones and Krause",stephanie92@espinoza.com,33,No,0
ORD13324,2026-01-17,2026-01-21,CUST521,Monica Anderson,Consumer,PROD17528,Headphones,Electronics,North,New Mexico,New Susanport,10,39371,5,374024.5,331805.11,42219.39,Credit Card,Returned,Cisneros and Sons,bjenkins@reed-murphy.org,3,Yes,49
ORD13325,2024-08-18,2024-08-24,CUST600,Jessica Sanchez,Home Office,PROD13525,Rice Bag,Grocery,South,Minnesota,Gibbsshire,8,376,5,2857.6,2180.52,677.08,Credit Card,Pending,Kelly Group,johnsonandrew@reyes.info,47,No,0
ORD13326,2025-04-03,2025-04-06,CUST992,Ashley Henderson MD,Consumer,PROD11543,Snacks,Grocery,South,Indiana,North Joseph,5,505,20,2020.0,1651.23,368.77,UPI,Delivered,Watson Group,adammiller@kirk-reese.org,1,Yes,31
ORD13327,2025-07-19,2025-07-24,CUST460,Brandon Hopkins,Consumer,PROD16668,Study Table,Furniture,South,Louisiana,West Amanda,4,10804,5,41055.2,22057.52,18997.68,Credit Card,Returned,Chang Group,kyle12@hunt.com,25,No,0
ORD13328,2026-03-29,2026-04-01,CUST460,Scott Hernandez,Corporate,PROD13649,Snacks,Grocery,North,Nebraska,Hornshire,8,753,5,5722.8,4936.23,786.57,Net Banking,Pending,Davis-Vaughn,theresagriffin@patrick-costa.org,33,No,0
ORD13329,2025-05-04,2025-05-11,CUST357,John Ibarra,Consumer,PROD17631,Cooking Oil,Grocery,South,Iowa,West Dennisberg,5,494,15,2099.5,1774.64,324.86,Net Banking,Returned,Reed Ltd,houseautumn@jacobs.com,44,No,0
ORD13330,2026-01-09,2026-01-16,CUST118,Lisa Hill,Consumer,PROD12827,Moniter,Electronics,West,Oklahoma,Fullerside,2,21961,0,43922.0,40102.21,3819.79,Net Banking,Pending,Bell-Sosa,richard85@grant.com,44,No,0
ORD13331,2024-11-07,2024-11-14,CUST918,Chad Cook,Home Office,PROD11392,Sugar,Grocery,North,Wyoming,East Jessicatown,3,498,10,1344.6,1171.14,173.46,Cash,Delivered,Hicks and Sons,phyllisgallegos@hahn.biz,13,No,0
ORD13332,2024-07-05,2024-07-11,CUST667,Derek Garcia,Corporate,PROD15531,Keyboard,Electronics,West,Wisconsin,Combsburgh,7,37513,5,249461.45,209614.41,39847.04,Net Banking,Cancelled,"Evans, Williams and Pitts",sarah64@king.com,39,No,0
ORD13333,2026-02-18,2026-02-20,CUST624,Roberta Stein,Consumer,PROD15742,Study Table,Furniture,North,Oregon,Ellisborough,2,6206,15,10550.2,7018.6,3531.6,Cash,Returned,Andersen Inc,lisa59@rivera.com,24,No,0
ORD13334,2024-04-24,2024-04-25,CUST987,Christopher Tran,Home Office,PROD14921,Cooking Oil,Grocery,North,Maine,West Alicia,3,547,15,1394.85,1233.95,160.9,UPI,Returned,"Russell, Mcdonald and Ward",bjuarez@carpenter-lloyd.com,38,No,0
ORD13335,2024-08-24,2024-08-29,CUST662,Michael Thomas,Corporate,PROD19336,BookSelf,Furniture,South,Massachusetts,Williamsstad,6,8141,25,36634.5,21846.38,14788.12,Credit Card,Delivered,Bentley Ltd,anthonyschwartz@guzman.biz,2,Yes,29
ORD13336,2024-12-30,2025-01-01,CUST359,Pamela White,Corporate,PROD13650,File Folder,Office Supplies,South,New Mexico,New Katherine,10,1230,20,9840.0,5758.97,4081.03,UPI,Returned,Mitchell-Navarro,mbradley@bartlett.com,25,No,0
ORD13337,2025-06-06,2025-06-07,CUST300,Vincent Campbell,Corporate,PROD15078,Keyboard,Electronics,East,New York,Klinebury,6,44000,20,211200.0,184095.52,27104.48,Net Banking,Delivered,"Martin, Riley and Yang",ckim@thomas-anderson.biz,20,No,0
ORD13338,2025-03-07,2025-03-08,CUST362,Spencer Padilla,Home Office,PROD14148,BookSelf,Furniture,North,Colorado,Martinezville,7,6838,20,38292.8,29574.91,8717.89,Cash,Delivered,"Kim, Diaz and Mckinney",snydermatthew@horne.com,29,No,0
ORD13339,2026-03-01,2026-03-04,CUST838,Sara Nichols,Corporate,PROD15524,Dining Table,Furniture,North,Iowa,Natalieshire,2,11967,10,21540.6,14356.11,7184.49,UPI,Returned,Brown Inc,salazartina@garcia.net,34,No,0
ORD13340,2025-12-30,2026-01-06,CUST501,Kathy Davis,Corporate,PROD11024,Office Chair,Furniture,North,Massachusetts,Penatown,7,6963,25,36555.75,26380.59,10175.16,Cash,Cancelled,"Rivera, Drake and White",vshelton@cantrell-cardenas.org,24,No,0
ORD13341,2026-02-19,2026-02-24,CUST889,Paula Baker,Corporate,PROD16356,Sugar,Grocery,South,Colorado,Lake Richard,2,184,15,312.8,263.06,49.74,Cash,Delivered,Brewer Group,kristine50@holden-wood.com,17,No,0
ORD13342,2024-04-24,2024-04-27,CUST280,Mrs. Brittany Mason DDS,Home Office,PROD12768,Mouse,Electronics,West,Kentucky,Ochoafort,3,21787,20,52288.8,42299.78,9989.02,Credit Card,Returned,Hernandez Group,matthew44@lopez-hunt.com,31,No,0
ORD13343,2025-10-24,2025-10-30,CUST566,Sherry Hughes,Consumer,PROD11975,Pen,Office Supplies,East,Missouri,Jenniferview,4,1930,5,7334.0,4389.75,2944.25,UPI,Pending,Gould Ltd,johnsonkim@campbell.net,25,No,0
ORD13344,2024-06-03,2024-06-05,CUST965,Karen Mccullough,Home Office,PROD15640,File Folder,Office Supplies,South,Maine,Janiceside,3,1628,15,4151.4,1793.39,2358.01,UPI,Cancelled,"Roman, Mays and Garcia",haileyweber@hogan.biz,8,Yes,22
ORD13345,2025-06-10,2025-06-13,CUST802,Jeremy Martin,Consumer,PROD17061,Headphones,Electronics,South,Wisconsin,Williambury,4,28985,20,92752.0,83653.71,9098.29,Credit Card,Returned,Barnes and Sons,michael27@nelson.com,31,No,0
ORD13346,2024-08-21,2024-08-22,CUST486,George Sanders,Consumer,PROD13724,Moniter,Electronics,South,Illinois,Chandlerbury,5,18507,20,74028.0,61290.27,12737.73,Credit Card,Delivered,Navarro Inc,pbarber@smith.org,30,No,0
ORD13347,2026-01-25,2026-01-30,CUST689,Michael Cole DDS,Home Office,PROD15042,Headphones,Electronics,South,Wisconsin,West Ashlee,4,24611,0,98444.0,91678.16,6765.84,UPI,Pending,"Smith, Williams and Goodman",sharon51@gray.com,7,Yes,28
ORD13348,2026-02-09,2026-02-10,CUST345,Sara Foster,Consumer,PROD11502,Calculater,Office Supplies,North,Utah,South Rebekah,10,922,25,6915.0,4021.62,2893.38,Net Banking,Delivered,Blackwell-Mclaughlin,kevin18@curry-griffin.net,10,No,0
ORD13349,2024-11-08,2024-11-13,CUST487,Angela Strickland,Consumer,PROD19362,Rice Bag,Grocery,South,Connecticut,Ambermouth,10,665,25,4987.5,3758.21,1229.29,UPI,Pending,"Palmer, Casey and Ortega",ghardy@armstrong.com,7,Yes,28
ORD13350,2025-04-05,2025-04-08,CUST797,Danielle Henderson,Home Office,PROD16749,Pen,Office Supplies,North,New York,Port Anthony,9,1399,20,10072.8,6013.5,4059.3,UPI,Returned,"Jones, Russell and Jacobs",bradymcmahon@buck-flores.com,2,Yes,38
ORD13351,2025-01-11,2025-01-18,CUST465,Lydia Weaver,Consumer,PROD15155,Study Table,Furniture,West,Arizona,Kellyfort,2,10863,20,17380.8,9460.58,7920.22,Net Banking,Delivered,Peters-Bennett,william51@hoffman.com,14,No,0
ORD13352,2024-12-27,2025-01-02,CUST387,Collin Warner,Corporate,PROD15585,BookSelf,Furniture,South,Iowa,Bridgesfort,9,15807,20,113810.4,74012.7,39797.7,UPI,Pending,Delacruz PLC,michaelsmith@craig.com,17,No,0
ORD13353,2025-12-09,2025-12-14,CUST337,Shelby Pearson,Home Office,PROD18672,Laptop,Electronics,West,Pennsylvania,Leahport,5,44038,10,198171.0,177837.89,20333.11,Credit Card,Pending,Graham-Lewis,vdawson@rodriguez.com,3,Yes,47
ORD13354,2025-10-12,2025-10-16,CUST638,Donna Baxter,Consumer,PROD18449,Snacks,Grocery,South,Arkansas,Lake Michael,6,654,25,2943.0,2244.27,698.73,Cash,Delivered,Ward PLC,rsullivan@kelly.info,12,No,0
ORD13355,2025-09-30,2025-10-02,CUST568,James Trevino,Corporate,PROD12776,Moniter,Electronics,North,Missouri,Mckinneyberg,4,32693,5,124233.4,116773.1,7460.3,Net Banking,Delivered,Anderson-Wilcox,jared86@martinez.com,33,No,0
ORD13356,2025-11-30,2025-12-06,CUST542,Spencer Hall,Consumer,PROD13573,Snacks,Grocery,West,Minnesota,Janefort,3,727,10,1962.9,1490.92,471.98,UPI,Cancelled,Dixon-Bell,fernandoberry@trevino-williams.com,48,No,0
ORD13357,2024-07-20,2024-07-22,CUST916,Julie Boyd,Corporate,PROD12681,Headphones,Electronics,West,New Mexico,Nicolechester,6,39582,0,237492.0,211938.78,25553.22,Cash,Returned,"Adams, Harmon and Ramirez",gcarpenter@davenport.org,13,No,0
ORD13358,2025-12-13,2025-12-15,CUST433,Robin Lee,Consumer,PROD19712,Laptop,Electronics,South,Texas,Peggyton,3,20862,15,53198.1,50134.21,3063.89,UPI,Cancelled,"Jackson, Powers and Malone",wilsontheresa@pugh.info,30,No,0
ORD13359,2025-03-15,2025-03-19,CUST172,Stephanie Bailey,Consumer,PROD19477,Office Chair,Furniture,East,Wyoming,Mollybury,6,7262,25,32679.0,19100.18,13578.82,Cash,Delivered,Morris-Ward,freid@holland.com,18,No,0
ORD13360,2024-10-04,2024-10-10,CUST109,Brian Wilson,Consumer,PROD11075,Juice Pack,Grocery,North,Montana,North Elizabethmouth,9,860,20,6192.0,4840.6,1351.4,Credit Card,Returned,"Jackson, Walter and Murphy",hwalsh@king.com,21,No,0
ORD13361,2025-08-06,2025-08-09,CUST435,Mallory Reed,Corporate,PROD18398,Headphones,Electronics,North,Georgia,South Wendy,10,42645,10,383805.0,318907.57,64897.43,Cash,Returned,Johnson-Hall,shermantaylor@johnson-webb.com,50,No,0
ORD13362,2026-02-23,2026-03-02,CUST229,Mrs. Colleen Davis,Corporate,PROD11641,BookSelf,Furniture,South,North Dakota,Stephensmouth,5,6491,5,30832.25,24451.5,6380.75,Net Banking,Returned,Hicks LLC,qcarrillo@malone.org,31,No,0
ORD13363,2024-12-12,2024-12-14,CUST799,Rachel Thompson,Home Office,PROD15799,Dining Table,Furniture,North,Mississippi,East Jeff,5,13746,5,65293.5,43100.44,22193.06,Net Banking,Returned,Phillips PLC,fmcgrath@berger.org,4,Yes,36
ORD13364,2025-02-14,2025-02-16,CUST194,Nicholas Burns,Corporate,PROD13057,File Folder,Office Supplies,North,Connecticut,South Natasha,6,1099,15,5604.9,3308.92,2295.98,Credit Card,Cancelled,"Ramos, Smith and Miller",caitlyn25@lee.com,40,No,0
ORD13365,2025-03-28,2025-04-02,CUST975,Mary West,Home Office,PROD19439,Calculater,Office Supplies,North,Georgia,New Andrewland,10,1230,15,10455.0,6610.41,3844.59,Net Banking,Returned,Garcia-Hutchinson,ccombs@le-mcclure.info,19,No,0
ORD13366,2024-04-25,2024-05-01,CUST225,Samantha Torres,Corporate,PROD15804,Headphones,Electronics,North,Colorado,West Matthewmouth,8,29644,25,177864.0,145289.39,32574.61,Net Banking,Pending,Johnson LLC,robertcunningham@hawkins.com,29,No,0
ORD13367,2024-08-31,2024-09-04,CUST891,Krystal King,Home Office,PROD13387,Stapler,Office Supplies,South,Michigan,Brewermouth,1,1262,5,1198.9,753.33,445.57,UPI,Pending,Crawford-Griffin,swilson@ross.com,28,No,0
ORD13368,2026-01-31,2026-02-02,CUST971,Jennifer Jennings,Corporate,PROD18434,Cooking Oil,Grocery,South,New Jersey,Johnmouth,3,96,10,259.2,229.11,30.09,Cash,Returned,"Pham, Carson and Perez",erobinson@black-bruce.com,0,Yes,41
ORD13369,2024-07-29,2024-08-03,CUST646,Charles Barrera,Corporate,PROD17330,Sugar,Grocery,North,Maine,West Karenhaven,7,524,5,3484.6,3103.03,381.57,UPI,Returned,Young-Chavez,april13@watson.com,6,Yes,20
ORD13370,2026-01-25,2026-01-27,CUST152,Darren Sandoval,Consumer,PROD12221,Dining Table,Furniture,East,Nebraska,New Maria,3,17225,25,38756.25,27873.84,10882.41,UPI,Cancelled,Burnett and Sons,gonzalezvanessa@phillips.net,47,No,0
ORD13371,2024-05-06,2024-05-13,CUST525,Jared Smith,Consumer,PROD18771,Pen,Office Supplies,West,South Dakota,East Virginia,8,1347,0,10776.0,6142.1,4633.9,Cash,Returned,Gomez and Sons,ywarner@melton.net,36,No,0
ORD13372,2025-11-01,2025-11-04,CUST642,Troy Harris,Corporate,PROD17835,Laptop,Electronics,North,Arkansas,North Christinachester,6,12405,25,55822.5,45449.35,10373.15,Net Banking,Cancelled,"Winters, Mann and Smith",richard72@mckinney.com,32,No,0
ORD13373,2024-09-22,2024-09-25,CUST496,Robert Small,Corporate,PROD19994,Cooking Oil,Grocery,East,Nebraska,East Hollyside,1,629,5,597.55,518.6,78.95,Cash,Delivered,Moss-King,esherman@serrano.com,50,No,0
ORD13374,2024-06-30,2024-07-02,CUST851,Ryan Larsen,Consumer,PROD15501,File Folder,Office Supplies,East,New Mexico,Christineport,6,680,15,3468.0,1728.42,1739.58,UPI,Delivered,Short PLC,laurie44@white-turner.com,45,No,0
ORD13375,2025-04-06,2025-04-08,CUST318,Melissa Robles,Corporate,PROD15736,Study Table,Furniture,South,Texas,Lake Ronaldview,4,8084,25,24252.0,12658.78,11593.22,Net Banking,Delivered,"Anderson, Daniels and Gregory",nturner@byrd.com,32,No,0
ORD13376,2024-04-04,2024-04-11,CUST395,Mr. Adam Munoz,Consumer,PROD12393,Keyboard,Electronics,South,Colorado,Georgemouth,8,11535,20,73824.0,59070.64,14753.36,Credit Card,Pending,"Roberts, Hancock and Johnson",snyderkayla@wilson.com,3,Yes,42
ORD13377,2024-05-30,2024-06-03,CUST295,Laura Vaughan,Home Office,PROD15983,File Folder,Office Supplies,South,Missouri,East Samuel,7,1198,25,6289.5,3798.42,2491.08,Net Banking,Delivered,Moreno-Rodgers,walter33@snyder.biz,13,No,0
ORD13378,2026-02-23,2026-03-02,CUST388,Collin Sullivan,Corporate,PROD17791,Keyboard,Electronics,East,Alaska,New Michael,3,17502,20,42004.8,37403.75,4601.05,Cash,Cancelled,"Liu, Wilson and Miller",ashley55@wilson.com,17,No,0
ORD13379,2024-10-06,2024-10-10,CUST140,Cindy Singh,Consumer,PROD16448,Sugar,Grocery,South,Alabama,South Ryan,4,566,5,2150.8,1751.16,399.64,UPI,Returned,"King, Johnson and Lewis",grodgers@phillips-pena.info,15,No,0
ORD13380,2025-03-10,2025-03-14,CUST374,Susan Thomas,Home Office,PROD17775,Study Table,Furniture,North,Georgia,Pamelaland,7,14916,20,83529.6,44931.13,38598.47,Credit Card,Delivered,"Lee, Jones and Sullivan",pbonilla@riddle-rodgers.com,21,No,0
ORD13381,2025-11-16,2025-11-19,CUST895,Melissa Harris,Corporate,PROD14527,Office Chair,Furniture,West,Indiana,Hansenland,5,15528,15,65994.0,51297.68,14696.32,UPI,Delivered,Tran-Guerrero,steven37@aguilar.com,18,No,0
ORD13382,2025-06-02,2025-06-09,CUST573,Jason Watkins,Corporate,PROD13352,Snacks,Grocery,North,Oregon,Fullerbury,4,133,20,425.6,374.01,51.59,Net Banking,Returned,"Murray, Bryant and Davis",diane99@allen-johnson.info,48,No,0
ORD13383,2025-02-01,2025-02-03,CUST838,Colleen Jimenez,Consumer,PROD12618,Juice Pack,Grocery,West,Colorado,Hannaview,3,91,25,204.75,155.53,49.22,Credit Card,Returned,"Shaffer, Daniel and Rodgers",chad30@davis-combs.com,47,No,0
ORD13384,2025-01-31,2025-02-01,CUST703,Marcus Wagner,Home Office,PROD16707,Office Chair,Furniture,North,Massachusetts,East Geoffrey,7,19548,25,102627.0,80189.32,22437.68,Cash,Returned,Shaw and Sons,brandonhayes@nichols.net,24,No,0
ORD13385,2024-04-21,2024-04-25,CUST995,Kayla Klein,Consumer,PROD12951,File Folder,Office Supplies,North,Kentucky,Port Claudiafurt,2,324,10,583.2,379.78,203.42,UPI,Returned,"Green, Morrow and Sullivan",brian50@orr.com,34,No,0
ORD13386,2025-04-24,2025-04-25,CUST660,Shane Hines,Consumer,PROD12507,Notebook,Office Supplies,North,Colorado,Javierport,6,1008,15,5140.8,3478.78,1662.02,Credit Card,Delivered,Ward-Bennett,ycabrera@richards.com,21,No,0
ORD13387,2024-11-14,2024-11-20,CUST771,Jennifer Adkins,Consumer,PROD15143,Juice Pack,Grocery,South,Kentucky,Heidihaven,6,344,15,1754.4,1379.97,374.43,Net Banking,Pending,Colon and Sons,veronicataylor@schultz.com,47,No,0
ORD13388,2025-04-02,2025-04-04,CUST801,Courtney Kent,Consumer,PROD15686,Study Table,Furniture,South,West Virginia,Davisview,10,10543,10,94887.0,52095.66,42791.34,Credit Card,Cancelled,"Newman, Garner and Mcconnell",david12@faulkner-brown.biz,16,No,0
ORD13389,2025-03-07,2025-03-10,CUST995,Kristine Mejia,Corporate,PROD14495,Headphones,Electronics,West,New Hampshire,Shanemouth,4,21526,20,68883.2,57076.34,11806.86,Credit Card,Delivered,Williams and Sons,stephanie89@martinez.net,50,No,0
ORD13390,2026-03-03,2026-03-10,CUST603,Jennifer Smith,Consumer,PROD11594,Juice Pack,Grocery,South,New Jersey,Alvaradoside,9,937,15,7168.05,5756.26,1411.79,Credit Card,Cancelled,"Ellis, Weiss and Morris",reevesbill@freeman-payne.com,13,No,0
ORD13391,2025-05-23,2025-05-25,CUST240,Nancy Palmer,Home Office,PROD16579,Juice Pack,Grocery,West,South Dakota,East Audrey,2,918,5,1744.2,1382.75,361.45,UPI,Returned,"Browning, Rogers and Smith",nball@williams-martin.com,9,Yes,28
ORD13392,2025-03-06,2025-03-07,CUST521,Stephanie Salazar,Corporate,PROD16601,Pen,Office Supplies,South,Oklahoma,Port Mariamouth,7,655,25,3438.75,1995.38,1443.37,Credit Card,Cancelled,Sullivan Ltd,danielanderson@stone.com,18,No,0
ORD13393,2025-10-28,2025-10-31,CUST494,Beverly Lutz,Corporate,PROD17934,Headphones,Electronics,North,Delaware,North Peterburgh,1,32399,20,25919.2,24204.91,1714.29,Net Banking,Returned,Williams-Townsend,tcarpenter@lee.info,7,Yes,21
ORD13394,2024-12-03,2024-12-06,CUST918,Lori Anderson,Consumer,PROD18452,Calculater,Office Supplies,South,Kentucky,Matthewsland,1,1684,5,1599.8,838.68,761.12,UPI,Pending,"Little, Diaz and Miller",pgardner@johnson-walker.com,47,No,0
ORD13395,2025-08-07,2025-08-10,CUST775,Ronald Martin,Corporate,PROD15798,Headphones,Electronics,South,Montana,Lake Dannyview,9,33362,25,225193.5,180642.69,44550.81,Cash,Pending,Wilson Group,xconrad@estrada.com,25,No,0
ORD13396,2025-10-14,2025-10-21,CUST299,Nicholas Simmons,Home Office,PROD14895,Juice Pack,Grocery,West,Georgia,Suzanneton,7,144,15,856.8,657.68,199.12,UPI,Cancelled,Delgado LLC,angela89@bradley.com,18,No,0
ORD13397,2024-04-25,2024-04-27,CUST497,Jeffrey Gibson,Home Office,PROD12166,Sugar,Grocery,West,Maryland,Port Francesfort,5,50,20,200.0,170.24,29.76,Cash,Pending,"Harris, Valdez and Jackson",haley75@white.info,10,No,0
ORD13398,2024-09-07,2024-09-08,CUST971,Rachel Grant,Home Office,PROD11362,File Folder,Office Supplies,South,Nebraska,Carolynburgh,10,1320,0,13200.0,7922.63,5277.37,Net Banking,Pending,Allen-Pena,larrythornton@walker.com,44,No,0
ORD13399,2025-10-13,2025-10-18,CUST718,Michelle Stuart,Consumer,PROD18082,Mouse,Electronics,North,Missouri,East Rodneybury,1,18727,0,18727.0,15148.78,3578.22,UPI,Returned,Pineda LLC,tayloryolanda@hall-johnson.com,15,No,0
ORD13400,2024-11-12,2024-11-18,CUST142,William Alvarez,Home Office,PROD19866,Keyboard,Electronics,North,New Hampshire,Port Haley,9,37007,25,249797.25,209986.42,39810.83,Cash,Cancelled,"Hayden, Jackson and Wilson",markblankenship@johnson-roy.com,40,No,0
ORD13401,2025-04-02,2025-04-07,CUST199,Kevin Gonzalez,Consumer,PROD17664,Office Chair,Furniture,South,Georgia,Nguyenchester,3,13916,15,35485.8,21534.8,13951.0,Credit Card,Returned,Rubio Ltd,dellis@cook-butler.com,25,No,0
ORD13402,2025-04-12,2025-04-19,CUST467,Katrina Harmon,Home Office,PROD17202,Cooking Oil,Grocery,South,Ohio,East Benjaminshire,1,796,10,716.4,599.6,116.8,Net Banking,Pending,Coleman-Hensley,bryanjones@clark.com,13,No,0
ORD13403,2025-11-19,2025-11-24,CUST852,Allison Rodriguez,Home Office,PROD12226,Keyboard,Electronics,North,Alabama,West Yolanda,4,19372,20,61990.4,54369.82,7620.58,Credit Card,Delivered,"Hall, Ortiz and Sullivan",sally49@vega.net,4,Yes,37
